utc_datetime,duration,cost,value
2025-02-10T12:30:00,900,30.1,0.253
2025-02-10T12:45:00,900,28.08,0.236
2025-02-10T13:00:00,900,44.62,0.375
2025-02-10T13:15:00,900,47.48,0.399
2025-02-10T13:30:00,900,34.03,0.286
2025-02-10T13:45:00,900,32.13,0.27
2025-02-10T14:00:00,900,26.65,0.224
2025-02-10T14:15:00,900,22.61,0.19
2025-02-10T14:30:00,900,22.61,0.19
2025-02-10T14:45:00,900,20.34,0.171
2025-02-10T15:00:00,900,21.06,0.177
2025-02-10T15:15:00,900,18.56,0.156
2025-02-10T15:30:00,900,18.08,0.152
2025-02-10T15:45:00,900,22.01,0.185
2025-02-10T16:00:00,900,16.89,0.142
2025-02-10T16:15:00,900,18.32,0.154
2025-02-10T16:30:00,900,16.3,0.137
2025-02-10T16:45:00,900,19.27,0.162
2025-02-10T17:00:00,900,19.27,0.162
2025-02-10T17:15:00,900,34.74,0.292
2025-02-10T17:30:00,900,23.8,0.2
2025-02-10T17:45:00,900,21.89,0.184
2025-02-10T18:00:00,900,21.3,0.179
2025-02-10T18:15:00,900,39.27,0.33
2025-02-10T18:30:00,900,54.38,0.457
2025-02-10T18:45:00,900,19.75,0.166
2025-02-10T19:00:00,900,20.23,0.17
2025-02-10T19:15:00,900,20.94,0.176
2025-02-10T19:30:00,900,17.73,0.149
2025-02-10T19:45:00,900,20.82,0.175
2025-02-10T20:00:00,900,111.05,0.695
2025-02-10T20:15:00,900,123.03,0.77
2025-02-10T20:30:00,900,112.33,0.703
2025-02-10T20:45:00,900,123.35,0.772
2025-02-10T21:00:00,900,123.35,0.772
2025-02-10T21:15:00,900,123.67,0.774
2025-02-10T21:30:00,900,126.39,0.791
2025-02-10T21:45:00,900,123.99,0.776
2025-02-10T22:00:00,900,155.85,0.777
2025-02-10T22:15:00,900,154.65,0.771
2025-02-10T22:30:00,900,155.05,0.773
2025-02-10T22:45:00,900,127.37,0.635
2025-02-10T23:00:00,900,134.99,0.673
2025-02-10T23:15:00,900,153.65,0.766
2025-02-10T23:30:00,900,76.02,0.379
2025-02-10T23:45:00,900,127.97,0.638
2025-02-11T00:00:00,900,61.98,0.309
2025-02-11T00:15:00,900,38.91,0.194
2025-02-11T00:30:00,900,84.84,0.423
2025-02-11T00:45:00,900,62.18,0.31
2025-02-11T01:00:00,900,56.36,0.281
2025-02-11T01:15:00,900,49.74,0.248
2025-02-11T01:30:00,900,62.98,0.314
2025-02-11T01:45:00,900,75.62,0.377
2025-02-11T02:00:00,900,38.43,0.323
2025-02-11T02:15:00,900,38.43,0.323
2025-02-11T02:30:00,900,34.74,0.292
2025-02-11T02:45:00,900,32.13,0.27
2025-02-11T03:00:00,900,32.36,0.272
2025-02-11T03:15:00,900,36.17,0.304
2025-02-11T03:30:00,900,29.03,0.244
2025-02-11T03:45:00,900,24.03,0.202
2025-02-11T04:00:00,900,22.72,0.191
2025-02-11T04:15:00,900,29.15,0.245
